N\P,1,16,32,64,128
10000000,0.0152988,0.0158068,0.00835738,0.00516979,0.00375179
160000000,0.225135,0.251104,0.132117,0.0658466,0.0360321
320000000,0.448639,0.499836,0.263452,0.129822,0.0658156
640000000,0.895514,0.998953,0.519678,0.259313,0.135098
1280000000,1.79503,1.99522,1.04248,0.509849,0.271325
